question_id,noise_rate,mode,m,budget,true_positives,false_positives,false_negatives,precision,recall,f1
3hop_comp_108,0.2,sell,1,20,27,0,49,1.0,0.35526315789473684,0.5242718446601942
3hop_comp_108,0.2,sell,2,20,39,0,37,1.0,0.5131578947368421,0.6782608695652175
3hop_comp_108,0.2,sell,3,20,39,0,37,1.0,0.5131578947368421,0.6782608695652175
3hop_comp_108,0.2,sell,1,200,27,0,49,1.0,0.35526315789473684,0.5242718446601942
3hop_comp_108,0.2,sell,2,200,39,0,37,1.0,0.5131578947368421,0.6782608695652175
3hop_comp_108,0.2,sell,3,200,39,0,37,1.0,0.5131578947368421,0.6782608695652175
3hop_comp_109,0.2,classic_lp,0,0,78,0,0,1.0,1.0,1.0
3hop_comp_109,0.2,sell,1,20,31,0,47,1.0,0.3974358974358974,0.5688073394495413
3hop_comp_109,0.2,sell,2,20,44,0,34,1.0,0.5641025641025641,0.7213114754098361
3hop_comp_109,0.2,sell,3,20,47,0,31,1.0,0.6025641025641025,0.7519999999999999
3hop_comp_109,0.2,sell,1,200,31,0,47,1.0,0.3974358974358974,0.5688073394495413
3hop_comp_109,0.2,sell,2,200,44,0,34,1.0,0.5641025641025641,0.7213114754098361
3hop_comp_109,0.2,sell,3,200,47,0,31,1.0,0.6025641025641025,0.7519999999999999
3hop_comp_110,0.2,classic_lp,0,0,30,8,25,0.7894736842105263,0.5454545454545454,0.6451612903225806
3hop_comp_110,0.2,sell,1,20,13,4,42,0.7647058823529411,0.23636363636363636,0.3611111111111111
3hop_comp_110,0.2,sell,2,20,13,4,42,0.7647058823529411,0.23636363636363636,0.3611111111111111
3hop_comp_110,0.2,sell,3,20,13,4,42,0.7647058823529411,0.23636363636363636,0.3611111111111111
3hop_comp_110,0.2,sell,1,200,13,4,42,0.7647058823529411,0.23636363636363636,0.3611111111111111
3hop_comp_110,0.2,sell,2,200,13,4,42,0.7647058823529411,0.23636363636363636,0.3611111111111111
3hop_comp_110,0.2,sell,3,200,13,4,42,0.7647058823529411,0.23636363636363636,0.3611111111111111
3hop_comp_112,0.2,classic_lp,0,0,37,0,0,1.0,1.0,1.0
3hop_comp_112,0.2,sell,1,20,18,0,19,1.0,0.4864864864864865,0.6545454545454547
3hop_comp_112,0.2,sell,2,20,18,0,19,1.0,0.4864864864864865,0.6545454545454547
3hop_comp_112,0.2,sell,3,20,18,0,19,1.0,0.4864864864864865,0.6545454545454547
3hop_comp_112,0.2,sell,1,200,18,0,19,1.0,0.4864864864864865,0.6545454545454547
3hop_comp_112,0.2,sell,2,200,18,0,19,1.0,0.4864864864864865,0.6545454545454547
3hop_comp_112,0.2,sell,3,200,18,0,19,1.0,0.4864864864864865,0.6545454545454547
3hop_comp_115,0.2,classic_lp,0,0,65,7,4,0.9027777777777778,0.9420289855072463,0.9219858156028369
3hop_comp_115,0.2,sell,1,20,22,0,47,1.0,0.3188405797101449,0.48351648351648346
3hop_comp_115,0.2,sell,2,20,32,1,37,0.9696969696969697,0.463768115942029,0.6274509803921569
3hop_comp_115,0.2,sell,3,20,35,1,34,0.9722222222222222,0.5072463768115942,0.6666666666666666
3hop_comp_115,0.2,sell,1,200,22,0,47,1.0,0.3188405797101449,0.48351648351648346
3hop_comp_115,0.2,sell,2,200,32,1,37,0.9696969696969697,0.463768115942029,0.6274509803921569
3hop_comp_115,0.2,sell,3,200,35,1,34,0.9722222222222222,0.5072463768115942,0.6666666666666666
3hop_comp_116,0.2,classic_lp,0,0,64,11,0,0.8533333333333334,1.0,0.9208633093525179
3hop_comp_116,0.2,sell,1,20,22,1,42,0.9565217391304348,0.34375,0.5057471264367817
3hop_comp_116,0.2,sell,2,20,31,4,33,0.8857142857142857,0.484375,0.6262626262626262
3hop_comp_116,0.2,sell,3,20,32,5,32,0.8648648648648649,0.5,0.6336633663366337
3hop_comp_116,0.2,sell,1,200,22,1,42,0.9565217391304348,0.34375,0.5057471264367817
3hop_comp_116,0.2,sell,2,200,31,4,33,0.8857142857142857,0.484375,0.6262626262626262
3hop_comp_116,0.2,sell,3,200,32,5,32,0.8648648648648649,0.5,0.6336633663366337
3hop_comp_120,0.2,classic_lp,0,0,80,0,0,1.0,1.0,1.0
3hop_comp_120,0.2,sell,1,20,26,0,54,1.0,0.325,0.4905660377358491
3hop_comp_120,0.2,sell,2,20,36,0,44,1.0,0.45,0.6206896551724138
3hop_comp_120,0.2,sell,3,20,44,0,36,1.0,0.55,0.7096774193548387
3hop_comp_120,0.2,sell,1,200,26,0,54,1.0,0.325,0.4905660377358491
3hop_comp_120,0.2,sell,2,200,36,0,44,1.0,0.45,0.6206896551724138
3hop_comp_120,0.2,sell,3,200,44,0,36,1.0,0.55,0.7096774193548387
3hop_comp_121,0.2,classic_lp,0,0,65,8,10,0.8904109589041096,0.8666666666666667,0.8783783783783784
3hop_comp_121,0.2,sell,1,20,15,3,60,0.8333333333333334,0.2,0.3225806451612903
3hop_comp_121,0.2,sell,2,20,23,3,52,0.8846153846153846,0.30666666666666664,0.4554455445544554
3hop_comp_121,0.2,sell,3,20,27,3,48,0.9,0.36,0.5142857142857143
3hop_comp_121,0.2,sell,1,200,15,3,60,0.8333333333333334,0.2,0.3225806451612903
3hop_comp_121,0.2,sell,2,200,23,3,52,0.8846153846153846,0.30666666666666664,0.4554455445544554
3hop_comp_121,0.2,sell,3,200,27,3,48,0.9,0.36,0.5142857142857143
3hop_comp_122,0.2,classic_lp,0,0,74,7,4,0.9135802469135802,0.9487179487179487,0.9308176100628931
3hop_comp_122,0.2,sell,1,20,25,1,53,0.9615384615384616,0.32051282051282054,0.4807692307692308
3hop_comp_122,0.2,sell,2,20,32,1,46,0.9696969696969697,0.41025641025641024,0.5765765765765766
3hop_comp_122,0.2,sell,3,20,34,1,44,0.9714285714285714,0.4358974358974359,0.6017699115044248
3hop_comp_122,0.2,sell,1,200,25,1,53,0.9615384615384616,0.32051282051282054,0.4807692307692308
3hop_comp_122,0.2,sell,2,200,32,1,46,0.9696969696969697,0.41025641025641024,0.5765765765765766
3hop_comp_122,0.2,sell,3,200,34,1,44,0.9714285714285714,0.4358974358974359,0.6017699115044248
3hop_comp_123,0.2,classic_lp,0,0,48,0,0,1.0,1.0,1.0
3hop_comp_123,0.2,sell,1,20,15,0,33,1.0,0.3125,0.47619047619047616
3hop_comp_123,0.2,sell,2,20,20,0,28,1.0,0.4166666666666667,0.5882352941176471
3hop_comp_123,0.2,sell,3,20,20,0,28,1.0,0.4166666666666667,0.5882352941176471
3hop_comp_123,0.2,sell,1,200,15,0,33,1.0,0.3125,0.47619047619047616
3hop_comp_123,0.2,sell,2,200,20,0,28,1.0,0.4166666666666667,0.5882352941176471
3hop_comp_123,0.2,sell,3,200,20,0,28,1.0,0.4166666666666667,0.5882352941176471
3hop_comp_130,0.2,classic_lp,0,0,70,0,0,1.0,1.0,1.0
3hop_comp_130,0.2,sell,1,20,18,0,52,1.0,0.2571428571428571,0.40909090909090906
3hop_comp_130,0.2,sell,2,20,25,0,45,1.0,0.35714285714285715,0.5263157894736842
3hop_comp_130,0.2,sell,3,20,29,0,41,1.0,0.4142857142857143,0.5858585858585859
3hop_comp_130,0.2,sell,1,200,18,0,52,1.0,0.2571428571428571,0.40909090909090906
3hop_comp_130,0.2,sell,2,200,25,0,45,1.0,0.35714285714285715,0.5263157894736842
3hop_comp_130,0.2,sell,3,200,29,0,41,1.0,0.4142857142857143,0.5858585858585859
3hop_comp_132,0.2,classic_lp,0,0,73,0,0,1.0,1.0,1.0
3hop_comp_132,0.2,sell,1,20,24,0,49,1.0,0.3287671232876712,0.49484536082474223
3hop_comp_132,0.2,sell,2,20,37,0,36,1.0,0.5068493150684932,0.6727272727272727
3hop_comp_132,0.2,sell,3,20,37,0,36,1.0,0.5068493150684932,0.6727272727272727
3hop_comp_132,0.2,sell,1,200,24,0,49,1.0,0.3287671232876712,0.49484536082474223
3hop_comp_132,0.2,sell,2,200,37,0,36,1.0,0.5068493150684932,0.6727272727272727
3hop_comp_132,0.2,sell,3,200,37,0,36,1.0,0.5068493150684932,0.6727272727272727
3hop_comp_137,0.2,classic_lp,0,0,80,4,0,0.9523809523809523,1.0,0.975609756097561
3hop_comp_137,0.2,sell,1,20,26,0,54,1.0,0.325,0.4905660377358491
3hop_comp_137,0.2,sell,2,20,37,0,43,1.0,0.4625,0.6324786324786326
3hop_comp_137,0.2,sell,3,20,40,0,40,1.0,0.5,0.6666666666666666
3hop_comp_137,0.2,sell,1,200,26,0,54,1.0,0.325,0.4905660377358491
3hop_comp_137,0.2,sell,2,200,37,0,43,1.0,0.4625,0.6324786324786326
3hop_comp_137,0.2,sell,3,200,40,0,40,1.0,0.5,0.6666666666666666
3hop_comp_142,0.2,classic_lp,0,0,79,0,0,1.0,1.0,1.0
3hop_comp_142,0.2,sell,1,20,31,0,48,1.0,0.3924050632911392,0.5636363636363637
3hop_comp_142,0.2,sell,2,20,42,0,37,1.0,0.5316455696202531,0.6942148760330578
3hop_comp_142,0.2,sell,3,20,45,0,34,1.0,0.569620253164557,0.7258064516129034
3hop_comp_142,0.2,sell,1,200,31,0,48,1.0,0.3924050632911392,0.5636363636363637
3hop_comp_142,0.2,sell,2,200,42,0,37,1.0,0.5316455696202531,0.6942148760330578
3hop_comp_142,0.2,sell,3,200,45,0,34,1.0,0.569620253164557,0.7258064516129034
3hop_comp_0,0.3,classic_lp,0,0,67,6,6,0.9178082191780822,0.9178082191780822,0.9178082191780822
3hop_comp_0,0.3,sell,1,20,24,1,49,0.96,0.3287671232876712,0.4897959183673469
3hop_comp_0,0.3,sell,2,20,38,1,35,0.9743589743589743,0.5205479452054794,0.6785714285714285
3hop_comp_0,0.3,sell,3,20,40,3,33,0.9302325581395349,0.547945205479452,0.689655172413793
3hop_comp_0,0.3,sell,1,200,24,1,49,0.96,0.3287671232876712,0.4897959183673469
3hop_comp_0,0.3,sell,2,200,38,1,35,0.9743589743589743,0.5205479452054794,0.6785714285714285
3hop_comp_0,0.3,sell,3,200,40,3,33,0.9302325581395349,0.547945205479452,0.689655172413793
3hop_comp_3,0.3,classic_lp,0,0,73,11,2,0.8690476190476191,0.9733333333333334,0.9182389937106918
3hop_comp_3,0.3,sell,1,20,25,1,50,0.9615384615384616,0.3333333333333333,0.495049504950495
3hop_comp_3,0.3,sell,2,20,35,3,40,0.9210526315789473,0.4666666666666667,0.6194690265486725
3hop_comp_3,0.3,sell,3,20,36,5,39,0.8780487804878049,0.48,0.6206896551724138
3hop_comp_3,0.3,sell,1,200,25,1,50,0.9615384615384616,0.3333333333333333,0.495049504950495
3hop_comp_3,0.3,sell,2,200,35,3,40,0.9210526315789473,0.4666666666666667,0.6194690265486725
3hop_comp_3,0.3,sell,3,200,36,5,39,0.8780487804878049,0.48,0.6206896551724138
3hop_comp_9,0.3,classic_lp,0,0,60,0,0,1.0,1.0,1.0
3hop_comp_9,0.3,sell,1,20,17,0,43,1.0,0.2833333333333333,0.4415584415584416
3hop_comp_9,0.3,sell,2,20,25,0,35,1.0,0.4166666666666667,0.5882352941176471
3hop_comp_9,0.3,sell,3,20,25,0,35,1.0,0.4166666666666667,0.5882352941176471
3hop_comp_9,0.3,sell,1,200,17,0,43,1.0,0.2833333333333333,0.4415584415584416
3hop_comp_9,0.3,sell,2,200,25,0,35,1.0,0.4166666666666667,0.5882352941176471
3hop_comp_9,0.3,sell,3,200,25,0,35,1.0,0.4166666666666667,0.5882352941176471
3hop_comp_10,0.3,classic_lp,0,0,65,11,11,0.8552631578947368,0.8552631578947368,0.8552631578947367
3hop_comp_10,0.3,sell,1,20,23,2,53,0.92,0.3026315789473684,0.4554455445544554
3hop_comp_10,0.3,sell,2,20,34,4,42,0.8947368421052632,0.4473684210526316,0.5964912280701755
3hop_comp_10,0.3,sell,3,20,34,4,42,0.8947368421052632,0.4473684210526316,0.5964912280701755
3hop_comp_10,0.3,sell,1,200,23,2,53,0.92,0.3026315789473684,0.4554455445544554
3hop_comp_10,0.3,sell,2,200,34,4,42,0.8947368421052632,0.4473684210526316,0.5964912280701755
3hop_comp_10,0.3,sell,3,200,34,4,42,0.8947368421052632,0.4473684210526316,0.5964912280701755
3hop_comp_13,0.3,classic_lp,0,0,74,0,0,1.0,1.0,1.0
3hop_comp_13,0.3,sell,1,20,22,0,52,1.0,0.2972972972972973,0.4583333333333333
3hop_comp_13,0.3,sell,2,20,32,0,42,1.0,0.43243243243243246,0.6037735849056604
3hop_comp_13,0.3,sell,3,20,38,0,36,1.0,0.5135135135135135,0.6785714285714285
3hop_comp_13,0.3,sell,1,200,22,0,52,1.0,0.2972972972972973,0.4583333333333333
3hop_comp_13,0.3,sell,2,200,32,0,42,1.0,0.43243243243243246,0.6037735849056604
3hop_comp_13,0.3,sell,3,200,38,0,36,1.0,0.5135135135135135,0.6785714285714285
3hop_comp_15,0.3,classic_lp,0,0,51,16,13,0.7611940298507462,0.796875,0.7786259541984732
3hop_comp_15,0.3,sell,1,20,12,3,52,0.8,0.1875,0.3037974683544304
3hop_comp_15,0.3,sell,2,20,16,5,48,0.7619047619047619,0.25,0.3764705882352941
3hop_comp_15,0.3,sell,3,20,18,7,46,0.72,0.28125,0.4044943820224719
3hop_comp_15,0.3,sell,1,200,12,3,52,0.8,0.1875,0.3037974683544304
3hop_comp_15,0.3,sell,2,200,16,5,48,0.7619047619047619,0.25,0.3764705882352941
3hop_comp_15,0.3,sell,3,200,18,7,46,0.72,0.28125,0.4044943820224719
3hop_comp_21,0.3,classic_lp,0,0,69,7,10,0.9078947368421053,0.8734177215189873,0.8903225806451613
3hop_comp_21,0.3,sell,1,20,31,1,48,0.96875,0.3924050632911392,0.5585585585585585
3hop_comp_21,0.3,sell,2,20,39,2,40,0.9512195121951219,0.4936708860759494,0.65
3hop_comp_21,0.3,sell,3,20,39,2,40,0.9512195121951219,0.4936708860759494,0.65
3hop_comp_21,0.3,sell,1,200,31,1,48,0.96875,0.3924050632911392,0.5585585585585585
3hop_comp_21,0.3,sell,2,200,39,2,40,0.9512195121951219,0.4936708860759494,0.65
3hop_comp_21,0.3,sell,3,200,39,2,40,0.9512195121951219,0.4936708860759494,0.65
3hop_comp_26,0.3,classic_lp,0,0,76,10,4,0.8837209302325582,0.95,0.9156626506024096
3hop_comp_26,0.3,sell,1,20,31,1,49,0.96875,0.3875,0.5535714285714286
3hop_comp_26,0.3,sell,2,20,43,2,37,0.9555555555555556,0.5375,0.6880000000000001
3hop_comp_26,0.3,sell,3,20,47,2,33,0.9591836734693877,0.5875,0.7286821705426357
3hop_comp_26,0.3,sell,1,200,31,1,49,0.96875,0.3875,0.5535714285714286
3hop_comp_26,0.3,sell,2,200,43,2,37,0.9555555555555556,0.5375,0.6880000000000001
3hop_comp_26,0.3,sell,3,200,47,2,33,0.9591836734693877,0.5875,0.7286821705426357
3hop_comp_29,0.3,classic_lp,0,0,78,0,0,1.0,1.0,1.0
3hop_comp_29,0.3,sell,1,20,30,0,48,1.0,0.38461538461538464,0.5555555555555556
3hop_comp_29,0.3,sell,2,20,40,0,38,1.0,0.5128205128205128,0.6779661016949152
3hop_comp_29,0.3,sell,3,20,43,0,35,1.0,0.5512820512820513,0.7107438016528926
3hop_comp_29,0.3,sell,1,200,30,0,48,1.0,0.38461538461538464,0.5555555555555556
3hop_comp_29,0.3,sell,2,200,40,0,38,1.0,0.5128205128205128,0.6779661016949152
3hop_comp_29,0.3,sell,3,200,43,0,35,1.0,0.5512820512820513,0.7107438016528926
3hop_comp_32,0.3,classic_lp,0,0,76,1,4,0.987012987012987,0.95,0.9681528662420381
3hop_comp_32,0.3,sell,1,20,25,0,55,1.0,0.3125,0.47619047619047616
3hop_comp_32,0.3,sell,2,20,39,0,41,1.0,0.4875,0.6554621848739496
3hop_comp_32,0.3,sell,3,20,43,0,37,1.0,0.5375,0.6991869918699186
3hop_comp_32,0.3,sell,1,200,25,0,55,1.0,0.3125,0.47619047619047616
3hop_comp_32,0.3,sell,2,200,39,0,41,1.0,0.4875,0.6554621848739496
3hop_comp_32,0.3,sell,3,200,43,0,37,1.0,0.5375,0.6991869918699186
3hop_comp_35,0.3,classic_lp,0,0,73,5,4,0.9358974358974359,0.948051948051948,0.9419354838709677
3hop_comp_35,0.3,sell,1,20,23,1,54,0.9583333333333334,0.2987012987012987,0.4554455445544554
3hop_comp_35,0.3,sell,2,20,34,2,43,0.9444444444444444,0.44155844155844154,0.6017699115044248
3hop_comp_35,0.3,sell,3,20,35,2,42,0.9459459459459459,0.45454545454545453,0.6140350877192983
3hop_comp_35,0.3,sell,1,200,23,1,54,0.9583333333333334,0.2987012987012987,0.4554455445544554
3hop_comp_35,0.3,sell,2,200,34,2,43,0.9444444444444444,0.44155844155844154,0.6017699115044248
3hop_comp_35,0.3,sell,3,200,35,2,42,0.9459459459459459,0.45454545454545453,0.6140350877192983
3hop_comp_36,0.3,classic_lp,0,0,46,6,25,0.8846153846153846,0.647887323943662,0.7479674796747967
3hop_comp_36,0.3,sell,1,20,14,1,57,0.9333333333333333,0.19718309859154928,0.3255813953488372
3hop_comp_36,0.3,sell,2,20,20,1,51,0.9523809523809523,0.28169014084507044,0.4347826086956522
3hop_comp_36,0.3,sell,3,20,20,1,51,0.9523809523809523,0.28169014084507044,0.4347826086956522
3hop_comp_36,0.3,sell,1,200,14,1,57,0.9333333333333333,0.19718309859154928,0.3255813953488372
3hop_comp_36,0.3,sell,2,200,20,1,51,0.9523809523809523,0.28169014084507044,0.4347826086956522
3hop_comp_36,0.3,sell,3,200,20,1,51,0.9523809523809523,0.28169014084507044,0.4347826086956522
3hop_comp_43,0.3,classic_lp,0,0,37,30,16,0.5522388059701493,0.6981132075471698,0.6166666666666666
3hop_comp_43,0.3,sell,1,20,11,5,42,0.6875,0.20754716981132076,0.31884057971014496
3hop_comp_43,0.3,sell,2,20,14,8,39,0.6363636363636364,0.2641509433962264,0.3733333333333333
3hop_comp_43,0.3,sell,3,20,16,9,37,0.64,0.3018867924528302,0.4102564102564102
3hop_comp_43,0.3,sell,1,200,11,5,42,0.6875,0.20754716981132076,0.31884057971014496
3hop_comp_43,0.3,sell,2,200,14,8,39,0.6363636363636364,0.2641509433962264,0.3733333333333333
3hop_comp_43,0.3,sell,3,200,16,9,37,0.64,0.3018867924528302,0.4102564102564102
3hop_comp_46,0.3,classic_lp,0,0,56,8,9,0.875,0.8615384615384616,0.8682170542635659
3hop_comp_46,0.3,sell,1,20,22,1,43,0.9565217391304348,0.3384615384615385,0.5000000000000001
3hop_comp_46,0.3,sell,2,20,25,1,40,0.9615384615384616,0.38461538461538464,0.5494505494505495
3hop_comp_46,0.3,sell,3,20,25,1,40,0.9615384615384616,0.38461538461538464,0.5494505494505495
3hop_comp_46,0.3,sell,1,200,22,1,43,0.9565217391304348,0.3384615384615385,0.5000000000000001
3hop_comp_46,0.3,sell,2,200,25,1,40,0.9615384615384616,0.38461538461538464,0.5494505494505495
3hop_comp_46,0.3,sell,3,200,25,1,40,0.9615384615384616,0.38461538461538464,0.5494505494505495
3hop_comp_53,0.3,classic_lp,0,0,75,0,0,1.0,1.0,1.0
3hop_comp_53,0.3,sell,1,20,25,0,50,1.0,0.3333333333333333,0.5
3hop_comp_53,0.3,sell,2,20,37,0,38,1.0,0.49333333333333335,0.6607142857142857
3hop_comp_53,0.3,sell,3,20,39,0,36,1.0,0.52,0.6842105263157895
3hop_comp_53,0.3,sell,1,200,25,0,50,1.0,0.3333333333333333,0.5
3hop_comp_53,0.3,sell,2,200,37,0,38,1.0,0.49333333333333335,0.6607142857142857
3hop_comp_53,0.3,sell,3,200,39,0,36,1.0,0.52,0.6842105263157895
3hop_comp_59,0.3,classic_lp,0,0,61,15,5,0.8026315789473685,0.9242424242424242,0.8591549295774648
3hop_comp_59,0.3,sell,1,20,12,2,54,0.8571428571428571,0.18181818181818182,0.30000000000000004
3hop_comp_59,0.3,sell,2,20,26,3,40,0.896551724137931,0.3939393939393939,0.5473684210526315
3hop_comp_59,0.3,sell,3,20,35,5,31,0.875,0.5303030303030303,0.660377358490566
3hop_comp_59,0.3,sell,1,200,12,2,54,0.8571428571428571,0.18181818181818182,0.30000000000000004
3hop_comp_59,0.3,sell,2,200,26,3,40,0.896551724137931,0.3939393939393939,0.5473684210526315
3hop_comp_59,0.3,sell,3,200,35,5,31,0.875,0.5303030303030303,0.660377358490566
3hop_comp_60,0.3,classic_lp,0,0,60,0,4,1.0,0.9375,0.967741935483871
3hop_comp_60,0.3,sell,1,20,29,0,35,1.0,0.453125,0.6236559139784946
3hop_comp_60,0.3,sell,2,20,34,0,30,1.0,0.53125,0.6938775510204082
3hop_comp_60,0.3,sell,3,20,41,0,23,1.0,0.640625,0.780952380952381
3hop_comp_60,0.3,sell,1,200,29,0,35,1.0,0.453125,0.6236559139784946
3hop_comp_60,0.3,sell,2,200,34,0,30,1.0,0.53125,0.6938775510204082
3hop_comp_60,0.3,sell,3,200,41,0,23,1.0,0.640625,0.780952380952381
3hop_comp_64,0.3,classic_lp,0,0,53,14,8,0.7910447761194029,0.8688524590163934,0.828125
3hop_comp_64,0.3,sell,1,20,22,1,39,0.9565217391304348,0.36065573770491804,0.5238095238095238
3hop_comp_64,0.3,sell,2,20,26,5,35,0.8387096774193549,0.4262295081967213,0.5652173913043479
3hop_comp_64,0.3,sell,3,20,26,5,35,0.8387096774193549,0.4262295081967213,0.5652173913043479
3hop_comp_64,0.3,sell,1,200,22,1,39,0.9565217391304348,0.36065573770491804,0.5238095238095238
3hop_comp_64,0.3,sell,2,200,26,5,35,0.8387096774193549,0.4262295081967213,0.5652173913043479
3hop_comp_64,0.3,sell,3,200,26,5,35,0.8387096774193549,0.4262295081967213,0.5652173913043479
3hop_comp_67,0.3,classic_lp,0,0,75,6,0,0.9259259259259259,1.0,0.9615384615384615
3hop_comp_67,0.3,sell,1,20,33,1,42,0.9705882352941176,0.44,0.6055045871559633
3hop_comp_67,0.3,sell,2,20,44,1,31,0.9777777777777777,0.5866666666666667,0.7333333333333334
3hop_comp_67,0.3,sell,3,20,54,1,21,0.9818181818181818,0.72,0.8307692307692308
3hop_comp_67,0.3,sell,1,200,33,1,42,0.9705882352941176,0.44,0.6055045871559633
3hop_comp_67,0.3,sell,2,200,44,1,31,0.9777777777777777,0.5866666666666667,0.7333333333333334
3hop_comp_67,0.3,sell,3,200,54,1,21,0.9818181818181818,0.72,0.8307692307692308
3hop_comp_72,0.3,classic_lp,0,0,70,0,4,1.0,0.9459459459459459,0.9722222222222222
3hop_comp_72,0.3,sell,1,20,29,0,45,1.0,0.3918918918918919,0.5631067961165048
3hop_comp_72,0.3,sell,2,20,39,0,35,1.0,0.527027027027027,0.6902654867256637
3hop_comp_72,0.3,sell,3,20,40,0,34,1.0,0.5405405405405406,0.7017543859649124
3hop_comp_72,0.3,sell,1,200,29,0,45,1.0,0.3918918918918919,0.5631067961165048
3hop_comp_72,0.3,sell,2,200,39,0,35,1.0,0.527027027027027,0.6902654867256637
3hop_comp_72,0.3,sell,3,200,40,0,34,1.0,0.5405405405405406,0.7017543859649124
3hop_comp_73,0.3,classic_lp,0,0,68,11,4,0.8607594936708861,0.9444444444444444,0.9006622516556292
3hop_comp_73,0.3,sell,1,20,30,3,42,0.9090909090909091,0.4166666666666667,0.5714285714285715
3hop_comp_73,0.3,sell,2,20,34,5,38,0.8717948717948718,0.4722222222222222,0.6126126126126126
3hop_comp_73,0.3,sell,3,20,39,6,33,0.8666666666666667,0.5416666666666666,0.6666666666666667
3hop_comp_73,0.3,sell,1,200,30,3,42,0.9090909090909091,0.4166666666666667,0.5714285714285715
3hop_comp_73,0.3,sell,2,200,34,5,38,0.8717948717948718,0.4722222222222222,0.6126126126126126
3hop_comp_73,0.3,sell,3,200,39,6,33,0.8666666666666667,0.5416666666666666,0.6666666666666667
3hop_comp_75,0.3,classic_lp,0,0,71,0,0,1.0,1.0,1.0
3hop_comp_75,0.3,sell,1,20,23,0,48,1.0,0.323943661971831,0.4893617021276596
3hop_comp_75,0.3,sell,2,20,26,0,45,1.0,0.36619718309859156,0.5360824742268041
3hop_comp_75,0.3,sell,3,20,26,0,45,1.0,0.36619718309859156,0.5360824742268041
3hop_comp_75,0.3,sell,1,200,23,0,48,1.0,0.323943661971831,0.4893617021276596
3hop_comp_75,0.3,sell,2,200,26,0,45,1.0,0.36619718309859156,0.5360824742268041
3hop_comp_75,0.3,sell,3,200,26,0,45,1.0,0.36619718309859156,0.5360824742268041
3hop_comp_77,0.3,classic_lp,0,0,76,8,2,0.9047619047619048,0.9743589743589743,0.9382716049382716
3hop_comp_77,0.3,sell,1,20,27,1,51,0.9642857142857143,0.34615384615384615,0.5094339622641509
3hop_comp_77,0.3,sell,2,20,44,3,34,0.9361702127659575,0.5641025641025641,0.7040000000000001
3hop_comp_77,0.3,sell,3,20,46,4,32,0.92,0.5897435897435898,0.71875
3hop_comp_77,0.3,sell,1,200,27,1,51,0.9642857142857143,0.34615384615384615,0.5094339622641509
3hop_comp_77,0.3,sell,2,200,44,3,34,0.9361702127659575,0.5641025641025641,0.7040000000000001
3hop_comp_77,0.3,sell,3,200,46,4,32,0.92,0.5897435897435898,0.71875
3hop_comp_81,0.3,classic_lp,0,0,70,6,0,0.9210526315789473,1.0,0.958904109589041
3hop_comp_81,0.3,sell,1,20,21,1,49,0.9545454545454546,0.3,0.45652173913043476
3hop_comp_81,0.3,sell,2,20,33,2,37,0.9428571428571428,0.4714285714285714,0.6285714285714287
3hop_comp_81,0.3,sell,3,20,38,2,32,0.95,0.5428571428571428,0.6909090909090908
3hop_comp_81,0.3,sell,1,200,21,1,49,0.9545454545454546,0.3,0.45652173913043476
3hop_comp_81,0.3,sell,2,200,33,2,37,0.9428571428571428,0.4714285714285714,0.6285714285714287
3hop_comp_81,0.3,sell,3,200,38,2,32,0.95,0.5428571428571428,0.6909090909090908
3hop_comp_84,0.3,classic_lp,0,0,73,10,3,0.8795180722891566,0.9605263157894737,0.9182389937106917
3hop_comp_84,0.3,sell,1,20,25,0,51,1.0,0.32894736842105265,0.4950495049504951
3hop_comp_84,0.3,sell,2,20,35,1,41,0.9722222222222222,0.4605263157894737,0.625
3hop_comp_84,0.3,sell,3,20,41,3,35,0.9318181818181818,0.5394736842105263,0.6833333333333332
3hop_comp_84,0.3,sell,1,200,25,0,51,1.0,0.32894736842105265,0.4950495049504951
3hop_comp_84,0.3,sell,2,200,35,1,41,0.9722222222222222,0.4605263157894737,0.625
3hop_comp_84,0.3,sell,3,200,41,3,35,0.9318181818181818,0.5394736842105263,0.6833333333333332
3hop_comp_85,0.3,classic_lp,0,0,60,13,9,0.821917808219178,0.8695652173913043,0.8450704225352113
3hop_comp_85,0.3,sell,1,20,18,5,51,0.782608695652174,0.2608695652173913,0.391304347826087
3hop_comp_85,0.3,sell,2,20,25,5,44,0.8333333333333334,0.36231884057971014,0.5050505050505051
3hop_comp_85,0.3,sell,3,20,31,6,38,0.8378378378378378,0.4492753623188406,0.5849056603773585
3hop_comp_85,0.3,sell,1,200,18,5,51,0.782608695652174,0.2608695652173913,0.391304347826087
3hop_comp_85,0.3,sell,2,200,25,5,44,0.8333333333333334,0.36231884057971014,0.5050505050505051
3hop_comp_85,0.3,sell,3,200,31,6,38,0.8378378378378378,0.4492753623188406,0.5849056603773585
3hop_comp_86,0.3,classic_lp,0,0,69,9,8,0.8846153846153846,0.8961038961038961,0.8903225806451613
3hop_comp_86,0.3,sell,1,20,25,1,52,0.9615384615384616,0.3246753246753247,0.48543689320388356
3hop_comp_86,0.3,sell,2,20,34,1,43,0.9714285714285714,0.44155844155844154,0.6071428571428571
3hop_comp_86,0.3,sell,3,20,34,1,43,0.9714285714285714,0.44155844155844154,0.6071428571428571
3hop_comp_86,0.3,sell,1,200,25,1,52,0.9615384615384616,0.3246753246753247,0.48543689320388356
